,Output,AI vs DShareC,AI vs CShareD,F-Measure vs DShareC,F-Measure vs CShareD,Geometric Aggregtion vs DShareC,Geometric Aggregtion vs CShareD,AI vs RSI,AI vs F-Measure,CShareD vs Output,DShareC vs CShareD
COLOMBIA,9708.0,0.14593838018180574,1.0000000000000002,0.3142547153390782,0.9270503623802204,0.9449095961594527,0.3200886746365059,0.9680571127844477,0.92705036238022,0.1459383801818058,0.14593838018180574
NIGERIA,7821.0,0.05094879200110012,1.0000000000000002,0.29104143590905207,0.818991179535615,0.9597969007383713,0.18264074702143376,0.9709136056643916,0.8189911795356151,0.050948792001100085,0.05094879200110001
WALES,7735.0,0.14095882957751757,1.0,0.2677729263646805,0.9652610803395627,0.9384886741032569,0.3513563909387427,0.9189192656541151,0.9652610803395626,0.14095882957751749,0.1409588295775175
ETHIOPIA,7711.0,0.13029149978369764,0.9999999999999997,0.35252421764055064,0.8686919822036857,0.9336356394553207,0.3645303384197044,0.894524843851501,0.8686919822036857,0.13029149978369772,0.13029149978369772
IRAQ,7691.0,0.7195073513542936,1.0,0.8041030040005293,0.9586513389430052,0.9565336167250729,0.799032898475172,0.9606935822068884,0.9586513389430052,0.7195073513542934,0.7195073513542937
BANGLADESH,7562.0,0.1842141555395721,1.0,0.42511059271895996,0.8631392008041717,0.9506035923703737,0.3830055749050128,0.9334447972756281,0.8631392008041713,0.18421415553957213,0.18421415553957218
SERBIA,7547.0,0.12832013918864044,1.0,0.2617871948822131,0.9571108827008875,0.9454935273698487,0.32834873446189333,0.9775679055300468,0.9571108827008873,0.12832013918864063,0.12832013918864063
MOROCCO,7405.0,0.45721856572233377,1.0000000000000002,0.5403784253531133,0.9845442308302468,0.9611370264236923,0.6138224637735687,0.918162576814953,0.984544230830247,0.45721856572233366,0.45721856572233366
TUNISIA,6896.0,0.21499692250370717,0.9999999999999998,0.31868981135950575,0.961998436780397,0.9399918855087104,0.43382172771063476,0.9209486626806239,0.9619984367803971,0.21499692250370706,0.2149969225037071
JORDAN,6783.0,0.238543628002452,1.0,0.3863506187437195,0.9172185844907121,0.9458397752227143,0.42542113198066733,0.9633363274907188,0.9172185844907118,0.238543628002452,0.23854362800245202
ALGERIA,6749.0,0.6283655457808165,1.0000000000000002,0.6767301647448921,0.9932966515440366,0.9433619111496823,0.771686047344711,0.9103962950199503,0.9932966515440366,0.6283655457808163,0.6283655457808164
CROATIA,6159.0,0.046552369016796935,0.9999999999999999,0.1954982840171916,0.9439625709291141,0.9450869025994095,0.2054838171105638,0.9732343978794746,0.9439625709291144,0.04655236901679682,0.04655236901679681
SLOVENIA,6054.0,0.008809492760747656,1.0,0.2086497020012927,0.8960285028174781,0.9580014900079231,0.1418273570841399,0.9855140129045319,0.8960285028174784,0.008809492760747559,0.008809492760747582
UKRAINE,5773.0,0.3767151003705405,0.9999999999999998,0.48436772811722023,0.9808275090271495,0.9681778038029675,0.5181470967142776,0.9306952941561302,0.9808275090271498,0.3767151003705403,0.3767151003705402
SLOVAKIA,5522.0,0.09833649985198477,0.9999999999999998,0.2669876711124513,0.9480931900326487,0.9692261749760868,0.2588596570751011,0.9774756362108757,0.9480931900326486,0.09833649985198484,0.09833649985198487
LEBANON,5170.0,0.23941591178198965,1.0,0.32108157779943736,0.9747561543525213,0.9531741415975783,0.4278446567944871,0.9322151195347514,0.9747561543525213,0.23941591178198973,0.23941591178198965
MACAU,4802.0,0.5548219053252581,0.9999999999999998,0.5941081532958427,0.996741826876788,0.9488452725027259,0.6916982518757145,0.9133962123248692,0.9967418268767876,0.554821905325258,0.5548219053252581
QATAR,4486.0,0.43625630372582974,1.0,0.5003778904607723,0.9794129561911303,0.943463564426272,0.6121238321223555,0.965371135262378,0.97941295619113,0.4362563037258298,0.43625630372582974
NORTHERN IRELAND,4440.0,0.1368471763854166,1.0,0.20314900230982955,0.9911606666613442,0.9382246582110254,0.31495206735990744,0.8421640378967925,0.9911606666613442,0.13684717638541666,0.13684717638541666
LITHUANIA,4134.0,0.04603261915795321,0.9999999999999998,0.1754108479663322,0.9474398514752504,0.9577241402631469,0.17057056646054075,0.9722492683633274,0.9474398514752504,0.046032619157953,0.04603261915795294
PHILIPPINES,4097.0,0.37094117034047314,0.9999999999999999,0.43505778757111635,0.9778154490247456,0.9425308339165859,0.5581039246278698,0.9794313833351493,0.9778154490247454,0.3709411703404731,0.370941170340473
BULGARIA,4006.0,0.005605757123297825,0.9999999999999997,0.1404948161949295,0.9429210704763441,0.9517711594505588,0.1778017596651463,0.9307944992724536,0.9429210704763441,0.005605757123297861,0.0056057571232978375
KENYA,3754.0,0.4213440917771708,0.9999999999999996,0.477625237175767,0.9858480225483708,0.9485799850757127,0.6214627746407618,0.8956145569430995,0.9858480225483707,0.42134409177717097,0.42134409177717064
PERU,3740.0,0.3394145408809246,1.0,0.3799169944851704,0.9945855421464216,0.9369123925109314,0.5552746499718461,0.9514559701337804,0.9945855421464215,0.33941454088092465,0.33941454088092476
GHANA,3720.0,0.2977802845761815,1.0,0.4391003310034719,0.9539586318348319,0.9456618315287114,0.48066214698880716,0.9051913755226659,0.9539586318348319,0.2977802845761814,0.29778028457618144
ECUADOR,3617.0,0.41456099479771047,1.0000000000000002,0.4864268633292607,0.9814575957651515,0.977410567334121,0.49930062666543773,0.9515211110660062,0.9814575957651515,0.41456099479771047,0.41456099479771047
KAZAKHSTAN,3377.0,0.12275768265290242,0.9999999999999999,0.198219774545957,0.9905636984629932,0.9640128900751955,0.2951156695977059,0.9161004891102693,0.9905636984629933,0.12275768265290221,0.12275768265290221
CYPRUS,3244.0,0.006609021023425338,1.0,0.08695206700025399,0.9776901400221402,0.9539958210383475,0.1430792543068447,0.9309145416191831,0.97769014002214,0.006609021023425102,0.006609021023425174
KUWAIT,3108.0,0.37432421145808176,0.9999999999999998,0.4516968552409657,0.977307621640066,0.9694078028803074,0.4801155472938568,0.9796692073753612,0.9773076216400657,0.3743242114580818,0.3743242114580817
ESTONIA,2916.0,0.12953743233947657,1.0,0.21940466712233386,0.9830522939313402,0.970272995338295,0.26018497888618625,0.9765969575007166,0.9830522939313403,0.1295374323394764,0.12953743233947648
OMAN,2699.0,0.042266328226789864,0.9999999999999998,0.11596131485431027,0.986332699833855,0.9665458766336458,0.15014509906207035,0.9686782254626954,0.9863326998338549,0.042266328226789746,0.04226632822678972
UGANDA,2675.0,0.3527936853378011,0.9999999999999998,0.39615044183249565,0.9893791997512186,0.9371106538698366,0.5472738709983898,0.7950977305486928,0.9893791997512185,0.3527936853378009,0.3527936853378009
AZERBAIJAN,2482.0,0.6219632604838373,0.9999999999999997,0.6613635628877138,0.9949209661772049,0.9654054472296801,0.6920897879114888,0.9184655226285046,0.9949209661772047,0.6219632604838371,0.621963260483837
UZBEKISTAN,2362.0,0.35366449593946003,1.0,0.3941998428733848,0.9979473360514882,0.9625300952210433,0.49622843012694023,0.8624984012404281,0.9979473360514883,0.35366449593946,0.35366449593946014
TANZANIA,2168.0,0.37036008156864336,1.0000000000000004,0.41773655261708786,0.9902246736176459,0.9515993727440798,0.5656856248169705,0.9268915081591373,0.9902246736176457,0.37036008156864336,0.3703600815686435
SRI LANKA,2118.0,0.2615270983296355,1.0000000000000002,0.32510183487674105,0.9829500749142143,0.9526980596200565,0.38832090876965353,0.9640510132813309,0.9829500749142144,0.2615270983296355,0.2615270983296354
NEPAL,2116.0,0.40265300039329477,1.0,0.4394397810386132,0.9921643204519486,0.9345753384830773,0.585758229433475,0.937523476449548,0.9921643204519488,0.40265300039329455,0.40265300039329455
LUXEMBOURG,2115.0,0.3385057712097239,0.9999999999999999,0.36528824914924524,0.9975547380952643,0.9515200253803929,0.49362265210205974,0.908203556858493,0.9975547380952644,0.33850577120972375,0.3385057712097238
CAMEROON,2023.0,0.1862351131213798,1.0000000000000002,0.24471942333382174,0.9881451439819315,0.952235268755014,0.37657400586423717,0.9531402768097983,0.9881451439819311,0.18623511312137978,0.1862351131213798
LATVIA,1742.0,0.30356285824342744,1.0,0.35270744631795736,0.9919518086547258,0.9571426946158971,0.4646125602027799,0.9483795075530302,0.9919518086547255,0.30356285824342716,0.30356285824342716
ICELAND,1741.0,0.3462167176505009,0.9999999999999999,0.3641856364045914,0.9988019603399594,0.9426130675527141,0.5262325908721821,0.9346224381841143,0.9988019603399593,0.3462167176505007,0.34621671765050077
URUGUAY,1716.0,0.38187436012816917,1.0000000000000002,0.39537189286717944,0.999630759142442,0.9275045626239534,0.5800659714807008,0.8934495867171058,0.999630759142442,0.3818743601281693,0.3818743601281692
ARMENIA,1334.0,0.5357323168224324,1.0,0.5579529740902394,0.9993514585477128,0.9644570570383452,0.6002744797675674,0.8884103618529982,0.9993514585477129,0.5357323168224326,0.5357323168224326
PALESTINE,1299.0,0.5792432668676107,1.0000000000000002,0.5929217244122824,0.9984233480702229,0.9494618044624819,0.7173212013768352,0.9114769589491812,0.9984233480702228,0.5792432668676104,0.5792432668676105
REPUBLIC OF GEORGIA,1293.0,0.49333845621569916,0.9999999999999999,0.5132419095925889,0.9989903876667642,0.965268517831799,0.5680840834608716,0.88848748309349,0.9989903876667636,0.4933384562156992,0.49333845621569916
BELARUS,1248.0,0.753076450629411,1.0,0.7588227153936521,0.9999383491501105,0.9643151300672859,0.8110621799880741,0.938095414967471,0.9999383491501107,0.7530764506294108,0.7530764506294109
SUDAN,1199.0,0.23057152863230865,1.0000000000000002,0.2587194521202312,0.9961582038165567,0.9394211174299996,0.4186832153188358,0.9532979130998264,0.9961582038165568,0.23057152863230854,0.23057152863230856
COSTA RICA,1137.0,0.5774044933927395,1.0,0.5948248211863133,0.998635185693886,0.9690463677559249,0.6307213221321474,0.8964145753736997,0.9986351856938863,0.5774044933927394,0.5774044933927395
BOSNIA & HERZEGOVINA,1056.0,0.19165096142672386,1.0,0.2273016319036338,0.993473392014476,0.942032709055049,0.32852402966690814,0.9489724705416105,0.993473392014476,0.19165096142672394,0.19165096142672391
YEMEN,1044.0,0.22469610703959222,1.0,0.2660293926069474,0.9946663442780367,0.9626531391698799,0.3418362516799281,0.8746545010580915,0.9946663442780368,0.22469610703959209,0.22469610703959217
MALAWI,975.0,0.43489059120307527,0.9999999999999999,0.4424413996909407,0.9996322009194112,0.9351140783065802,0.608765352227721,0.753759271259582,0.9996322009194112,0.4348905912030751,0.43489059120307505
BAHRAIN,946.0,0.3772925348929474,1.0000000000000002,0.3905676714312262,0.9993282260770835,0.9526882225726343,0.5571293281362332,0.9797690250684618,0.9993282260770838,0.3772925348929472,0.3772925348929471
RWANDA,885.0,0.35701299406934894,1.0000000000000002,0.385597164929884,0.9966817351389102,0.9534337314945547,0.5096300451744992,0.9149577607815591,0.9966817351389105,0.3570129940693491,0.357012994069349
ZAMBIA,880.0,0.34175643380966375,0.9999999999999998,0.36133331836941374,0.9980232478935611,0.9462509088671619,0.5062526001537802,0.833529103195053,0.9980232478935607,0.3417564338096637,0.34175643380966375
MONGOLIA,839.0,0.805476989528277,1.0000000000000002,0.8114073139096002,0.9996529348732037,0.9635604750815535,0.7925440160382392,0.86219394413866,0.9996529348732038,0.8054769895282768,0.8054769895282768
CONGO DEMOCRATIC REPUBLIC,832.0,0.4148720522942521,1.0000000000000002,0.42192778655731056,0.9997159166727523,0.9360403914196654,0.5942623074340065,0.8127495759613347,0.9997159166727527,0.4148720522942522,0.4148720522942523
ZIMBABWE,812.0,0.5266560610451627,0.9999999999999999,0.5320493806795702,0.9998273132168572,0.9489465761875291,0.6529115446867757,0.7801355483540269,0.9998273132168569,0.5266560610451625,0.5266560610451624
MALTA,810.0,0.1626008167700655,1.0000000000000002,0.168850938698474,0.9999089182192203,0.9452255096537414,0.33319351329093505,0.7828930438878802,0.9999089182192205,0.16260081677006555,0.16260081677006552
MACEDONIA,790.0,0.22035446675942202,0.9999999999999996,0.2328015206562363,0.9994302581307755,0.9543185629910358,0.3362609816682377,0.9173657909206892,0.999430258130775,0.22035446675942216,0.22035446675942205
SENEGAL,778.0,0.3612819487831984,1.0,0.3783887701529505,0.9986801909340816,0.9478396365671067,0.5493652626803563,0.9207055829567078,0.998680190934082,0.36128194878319825,0.3612819487831982
CUBA,752.0,0.4515158143540999,1.0,0.4697804733297425,0.9990192312884879,0.9659602569137884,0.5224528938929414,0.9166833309199842,0.9990192312884877,0.45151581435409976,0.4515158143541
PANAMA,702.0,0.8359451772333847,1.0000000000000002,0.8443277265258436,0.9995289090034577,0.9441510648366628,0.8134323997717442,0.8340958064123413,0.9995289090034577,0.8359451772333845,0.8359451772333848
BURKINA FASO,680.0,0.396579201255746,1.0000000000000002,0.4089487493076873,0.9992707044470931,0.9491269877197225,0.5601960399832766,0.8810376132834099,0.9992707044470933,0.3965792012557458,0.39657920125574575
BOTSWANA,639.0,0.36657054421365215,1.0000000000000002,0.3739968323325506,0.9998489211390342,0.9663350081393253,0.48370222891510783,0.8742577084754607,0.999848921139034,0.36657054421365226,0.3665705442136522
MOZAMBIQUE,634.0,0.463334397546776,1.0,0.4688939122928398,0.9998089011772403,0.9348722642559549,0.6226224435219534,0.8002336150274189,0.9998089011772399,0.46333439754677624,0.46333439754677613
VENEZUELA,631.0,0.4007769674244858,0.9999999999999999,0.4071324920442943,0.9999075852002591,0.9413285585883349,0.5736487458423879,0.925714465013224,0.999907585200259,0.4007769674244859,0.4007769674244858
SYRIA,602.0,0.3880343129735503,0.9999999999999999,0.4225109409378682,0.9973458337902653,0.9347339831938907,0.47991920910737074,0.9359240627600004,0.9973458337902649,0.38803431297355034,0.38803431297355023
LIBYA,595.0,0.4855515845625219,1.0000000000000002,0.49742645440504424,0.999100737521305,0.9425532266680485,0.6519058315657859,0.9647331770799118,0.9991007375213051,0.4855515845625218,0.48555158456252184
BENIN,594.0,0.48778758717514425,0.9999999999999998,0.5139805223992195,0.9984707165466802,0.9605773152918574,0.5805159628754444,0.9099468909598809,0.99847071654668,0.48778758717514414,0.4877875871751442
ALBANIA,575.0,0.30627908481379534,1.0,0.3173469756367616,0.9993489723589224,0.9523066185307293,0.4453005847821818,0.9676151759772258,0.9993489723589225,0.3062790848137954,0.30627908481379523
MONTENEGRO,568.0,0.658495029259339,1.0000000000000002,0.6607235733937336,0.9999911312264297,0.945358249075112,0.724141353871902,0.8732629452142344,0.9999911312264296,0.6584950292593391,0.6584950292593389
BRUNEI,553.0,0.6468474859308706,1.0000000000000002,0.6546178183055194,0.99965091575933,0.9483304926519663,0.7345850248625697,0.9273306206223477,0.99965091575933,0.6468474859308705,0.6468474859308706
COTE IVOIRE,542.0,0.4675468701275838,1.0,0.4757117016827549,0.9996833081126815,0.9660138516601475,0.5842802900771613,0.8756969862958192,0.9996833081126811,0.467546870127584,0.467546870127584
AFGHANISTAN,500.0,0.07280803618480425,0.9999999999999997,0.09299710572537515,0.9990316037117106,0.9595581835575662,0.15900821194243175,0.8281104245025052,0.9990316037117106,0.07280803618480423,0.07280803618480428
CAMBODIA,467.0,0.4452589513943447,1.0,0.4476286524000737,0.9999904468534073,0.9247402137848516,0.6385178018126484,0.8668558632438348,0.9999904468534074,0.445258951394345,0.44525895139434474
BOLIVIA,430.0,0.6108329575848529,0.9999999999999998,0.6122509776465022,0.9999945633866537,0.946559302016851,0.7338759795166923,0.8706733542561257,0.9999945633866534,0.610832957584853,0.6108329575848529
NAMIBIA,413.0,0.41509250297915834,1.0,0.4307127384964679,0.9994898917051619,0.980243916456641,0.5165253044815931,0.8916671496327548,0.9994898917051619,0.41509250297915845,0.4150925029791585
MADAGASCAR,411.0,0.7618152704823026,1.0000000000000004,0.7683777545893411,0.9997921492537079,0.961149648732523,0.7931369194193781,0.8994817179562252,0.9997921492537075,0.7618152704823026,0.7618152704823027
MYANMAR,403.0,0.3949691688133575,1.0,0.4134212003523505,0.999137021604685,0.9377449804196462,0.4931032419165153,0.8968312260534719,0.9991370216046849,0.3949691688133574,0.3949691688133575
GUATEMALA,403.0,0.476178800055147,1.0000000000000002,0.48170535195158815,0.9997899548372282,0.9179625893905131,0.6991537029959003,0.915163075600734,0.9997899548372281,0.47617880005514696,0.4761788000551469
LAOS,402.0,0.44832705221983504,1.0,0.45050487272657014,0.9999927396706467,0.9195259922346827,0.6719888961283129,0.884361652295917,0.9999927396706468,0.44832705221983504,0.44832705221983504
KOSOVO,392.0,0.2594553612090501,1.0000000000000002,0.26702024864286517,0.9997179710815097,0.9367773076766697,0.4486896259694905,0.9023927620117844,0.9997179710815097,0.25945536120905016,0.2594553612090502
MOLDOVA,392.0,0.4293584271869961,1.0,0.43673775035221035,0.9996543258021132,0.9361630696663228,0.5712266929259417,0.9099293635647606,0.999654325802113,0.42935842718699596,0.42935842718699596
DOMINICAN REPUBLIC,384.0,0.39277438788194086,1.0000000000000002,0.39616713984783647,0.9999870353326211,0.9192497787853495,0.6007998887062691,0.929236150844847,0.999987035332621,0.392774387881941,0.3927743878819409
KYRGYZSTAN,376.0,0.2873947123477775,1.0,0.29668239994069984,0.9996059418761414,0.9563387465426942,0.422901099362516,0.9606824979507097,0.9996059418761416,0.28739471234777747,0.28739471234777747
PARAGUAY,339.0,0.32627752253117664,1.0000000000000002,0.33264835920200836,0.9997421115386355,0.9314320497992458,0.4950224086426028,0.9289233492103688,0.9997421115386355,0.3262775225311767,0.32627752253117664
HONDURAS,327.0,0.6646363573060535,1.0,0.6658476160116539,0.9999962320885292,0.9336689176096894,0.7550971286153099,0.8713820687887976,0.9999962320885294,0.6646363573060537,0.6646363573060536
